path_train,name,id,img,path,label,nombre_img
Train,glass,glass312,glass312.jpg,glass/glass312.jpg,1,"[[[208 196 186]
  [211 199 189]
  [213 201 191]
  ...
  [168 153 151]
  [168 153 151]
  [166 151 149]]

 [[208 196 186]
  [212 200 190]
  [214 202 192]
  ...
  [168 153 151]
  [168 153 151]
  [166 151 149]]

 [[208 196 187]
  [212 200 190]
  [214 202 192]
  ...
  [169 154 152]
  [169 154 152]
  [166 152 150]]

 ...

 [[ 59  65  64]
  [ 59  65  64]
  [ 59  65  64]
  ...
  [189 175 176]
  [183 169 170]
  [183 169 170]]

 [[ 59  65  64]
  [ 59  65  64]
  [ 59  65  64]
  ...
  [183 169 170]
  [185 171 172]
  [184 170 171]]

 [[ 59  65  64]
  [ 59  65  64]
  [ 59  65  64]
  ...
  [183 169 170]
  [188 174 175]
  [182 168 169]]]"
Train,glass,glass314,glass314.jpg,glass/glass314.jpg,1,"[[[200 231 246]
  [200 231 246]
  [200 231 246]
  ...
  [196 215 223]
  [196 215 223]
  [196 215 223]]

 [[200 231 246]
  [200 231 246]
  [200 231 246]
  ...
  [196 215 223]
  [196 215 223]
  [196 215 223]]

 [[200 231 246]
  [200 231 246]
  [200 231 246]
  ...
  [196 215 223]
  [196 215 223]
  [196 215 223]]

 ...

 [[207 214 217]
  [206 213 216]
  [205 212 215]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]

 [[208 215 218]
  [207 214 217]
  [206 213 216]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]

 [[207 214 217]
  [206 213 216]
  [205 212 215]
  ...
  [192 192 192]
  [192 192 192]
  [192 192 192]]]"
Train,glass,glass315,glass315.jpg,glass/glass315.jpg,1,"[[[239 224 221]
  [239 224 221]
  [239 224 221]
  ...
  [201 189 185]
  [201 189 185]
  [201 189 185]]

 [[239 224 221]
  [239 224 221]
  [239 224 221]
  ...
  [201 189 185]
  [201 189 185]
  [201 189 185]]

 [[239 224 221]
  [239 224 221]
  [239 224 221]
  ...
  [201 189 185]
  [201 189 185]
  [201 189 185]]

 ...

 [[236 221 218]
  [235 220 217]
  [234 219 216]
  ...
  [199 186 184]
  [199 186 184]
  [199 186 184]]

 [[236 221 218]
  [236 221 218]
  [235 220 217]
  ...
  [200 187 185]
  [200 187 185]
  [200 187 185]]

 [[237 222 219]
  [236 221 218]
  [235 220 217]
  ...
  [200 187 185]
  [200 187 185]
  [200 187 185]]]"
Train,glass,glass317,glass317.jpg,glass/glass317.jpg,1,"[[[198 226 250]
  [197 225 249]
  [196 224 248]
  ...
  [  5   8  23]
  [  4   7  22]
  [  3   6  21]]

 [[198 226 250]
  [197 225 249]
  [196 224 248]
  ...
  [  5   8  23]
  [  4   7  22]
  [  3   6  21]]

 [[198 226 250]
  [197 225 249]
  [196 224 248]
  ...
  [  5   8  23]
  [  4   7  22]
  [  3   6  21]]

 ...

 [[193 218 238]
  [192 217 237]
  [191 216 236]
  ...
  [161 185 205]
  [161 185 205]
  [161 185 205]]

 [[193 218 238]
  [193 218 238]
  [192 217 237]
  ...
  [158 182 202]
  [158 182 202]
  [158 182 202]]

 [[194 219 239]
  [193 218 238]
  [192 217 237]
  ...
  [156 180 200]
  [156 180 200]
  [156 180 200]]]"
Train,glass,glass319,glass319.jpg,glass/glass319.jpg,1,"[[[248 236 232]
  [248 236 232]
  [248 236 232]
  ...
  [230 217 215]
  [230 217 215]
  [230 217 215]]

 [[248 236 232]
  [248 236 232]
  [248 236 232]
  ...
  [230 217 215]
  [230 217 215]
  [230 217 215]]

 [[247 235 231]
  [247 235 231]
  [247 235 231]
  ...
  [230 217 215]
  [230 217 215]
  [230 217 215]]

 ...

 [[253 238 235]
  [252 237 234]
  [251 236 233]
  ...
  [235 222 220]
  [235 222 220]
  [235 222 220]]

 [[253 238 235]
  [253 238 235]
  [252 237 234]
  ...
  [236 223 221]
  [236 223 221]
  [236 223 221]]

 [[254 239 236]
  [253 238 235]
  [252 237 234]
  ...
  [236 223 221]
  [236 223 221]
  [236 223 221]]]"
Train,glass,glass320,glass320.jpg,glass/glass320.jpg,1,"[[[ 68 119 162]
  [ 69 120 163]
  [ 70 121 164]
  ...
  [ 64 106 148]
  [ 63 105 147]
  [ 62 104 146]]

 [[ 68 119 162]
  [ 69 120 163]
  [ 70 121 164]
  ...
  [ 64 106 148]
  [ 63 105 147]
  [ 62 104 146]]

 [[ 68 119 162]
  [ 69 120 163]
  [ 70 121 164]
  ...
  [ 65 107 149]
  [ 64 106 148]
  [ 63 105 147]]

 ...

 [[206 231 251]
  [207 232 252]
  [206 231 251]
  ...
  [195 197 197]
  [192 194 194]
  [190 192 192]]

 [[207 232 252]
  [208 233 253]
  [206 231 251]
  ...
  [195 197 197]
  [192 194 194]
  [190 192 192]]

 [[207 232 252]
  [208 233 253]
  [207 232 252]
  ...
  [195 197 197]
  [192 194 194]
  [190 192 192]]]"
Train,glass,glass321,glass321.jpg,glass/glass321.jpg,1,"[[[195 221 245]
  [194 220 244]
  [193 219 243]
  ...
  [183 210 236]
  [180 207 233]
  [178 205 231]]

 [[195 221 245]
  [194 220 244]
  [193 219 243]
  ...
  [183 210 236]
  [181 208 234]
  [179 206 232]]

 [[195 221 245]
  [194 220 244]
  [193 219 243]
  ...
  [183 210 236]
  [182 209 235]
  [180 207 233]]

 ...

 [[188 207 228]
  [187 206 227]
  [186 205 226]
  ...
  [138 162 180]
  [137 161 179]
  [136 160 178]]

 [[188 207 228]
  [187 206 227]
  [186 205 226]
  ...
  [138 162 180]
  [137 161 179]
  [136 160 178]]

 [[188 207 228]
  [187 206 227]
  [186 205 226]
  ...
  [136 160 178]
  [136 160 178]
  [135 159 177]]]"
Train,glass,glass322,glass322.jpg,glass/glass322.jpg,1,"[[[203 228 248]
  [203 228 248]
  [203 228 248]
  ...
  [175 201 225]
  [173 198 224]
  [173 198 224]]

 [[203 228 248]
  [203 228 248]
  [203 228 248]
  ...
  [175 201 225]
  [173 198 224]
  [173 198 224]]

 [[202 227 247]
  [202 227 247]
  [202 227 247]
  ...
  [175 201 225]
  [173 198 224]
  [173 198 224]]

 ...

 [[195 215 233]
  [195 215 233]
  [195 215 233]
  ...
  [177 202 218]
  [178 203 219]
  [180 205 221]]

 [[195 215 233]
  [195 215 233]
  [195 215 233]
  ...
  [177 202 218]
  [178 203 219]
  [180 205 221]]

 [[195 215 233]
  [195 215 233]
  [195 215 233]
  ...
  [177 202 218]
  [178 203 219]
  [180 205 221]]]"
Train,glass,glass323,glass323.jpg,glass/glass323.jpg,1,"[[[244 231 229]
  [243 230 228]
  [242 229 227]
  ...
  [193 183 183]
  [193 183 183]
  [193 183 183]]

 [[244 231 229]
  [243 230 228]
  [242 229 227]
  ...
  [193 183 183]
  [193 183 183]
  [193 183 183]]

 [[244 231 229]
  [243 230 228]
  [242 229 227]
  ...
  [193 183 183]
  [193 183 183]
  [193 183 183]]

 ...

 [[247 235 233]
  [246 234 232]
  [243 234 231]
  ...
  [193 181 179]
  [193 181 179]
  [192 180 178]]

 [[247 235 233]
  [247 235 233]
  [244 235 232]
  ...
  [194 182 180]
  [193 181 179]
  [193 181 179]]

 [[248 236 234]
  [247 235 233]
  [244 235 232]
  ...
  [195 183 181]
  [194 182 180]
  [193 181 179]]]"
Train,glass,glass324,glass324.jpg,glass/glass324.jpg,1,"[[[199 212 228]
  [199 212 228]
  [199 212 228]
  ...
  [139 152 166]
  [137 150 164]
  [137 150 164]]

 [[199 212 228]
  [199 212 228]
  [199 212 228]
  ...
  [139 152 166]
  [137 150 164]
  [136 149 163]]

 [[199 212 228]
  [199 212 228]
  [199 212 228]
  ...
  [140 153 167]
  [137 150 164]
  [135 148 162]]

 ...

 [[187 201 213]
  [188 202 214]
  [189 203 215]
  ...
  [117 136 139]
  [112 132 134]
  [116 136 138]]

 [[187 201 213]
  [188 202 214]
  [189 203 215]
  ...
  [119 139 140]
  [117 137 138]
  [120 140 141]]

 [[187 201 213]
  [188 202 214]
  [189 203 215]
  ...
  [120 140 141]
  [123 144 144]
  [127 147 148]]]"
Train,glass,glass327,glass327.jpg,glass/glass327.jpg,1,"[[[215 198 195]
  [214 197 194]
  [213 196 193]
  ...
  [159 146 144]
  [158 145 143]
  [157 144 142]]

 [[215 198 195]
  [214 197 194]
  [213 196 193]
  ...
  [159 146 144]
  [158 145 143]
  [157 144 142]]

 [[215 198 195]
  [214 197 194]
  [213 196 193]
  ...
  [159 146 144]
  [158 145 143]
  [157 144 142]]

 ...

 [[230 212 211]
  [229 211 210]
  [228 210 209]
  ...
  [185 172 170]
  [184 171 169]
  [183 170 168]]

 [[230 212 211]
  [230 212 211]
  [229 211 210]
  ...
  [185 172 170]
  [184 171 169]
  [183 170 168]]

 [[231 213 212]
  [230 212 211]
  [229 211 210]
  ...
  [185 172 170]
  [184 171 169]
  [183 170 168]]]"
Train,glass,glass329,glass329.jpg,glass/glass329.jpg,1,"[[[240 229 229]
  [240 229 229]
  [240 229 229]
  ...
  [200 194 195]
  [199 193 194]
  [198 192 193]]

 [[239 227 227]
  [239 227 227]
  [239 227 227]
  ...
  [200 194 195]
  [199 193 194]
  [198 192 193]]

 [[238 226 226]
  [238 226 226]
  [238 226 226]
  ...
  [200 194 195]
  [199 193 194]
  [198 192 193]]

 ...

 [[238 224 225]
  [237 223 224]
  [236 222 223]
  ...
  [174 168 169]
  [174 168 169]
  [174 168 169]]

 [[238 224 225]
  [237 223 224]
  [236 222 223]
  ...
  [173 167 168]
  [173 167 168]
  [173 167 168]]

 [[238 224 225]
  [237 223 224]
  [236 222 223]
  ...
  [173 167 168]
  [173 167 168]
  [173 167 168]]]"
Train,glass,glass33,glass33.jpg,glass/glass33.jpg,1,"[[[196 220 240]
  [196 220 240]
  [196 220 240]
  ...
  [191 215 235]
  [191 215 235]
  [191 215 235]]

 [[196 220 240]
  [196 220 240]
  [196 220 240]
  ...
  [191 215 235]
  [191 215 235]
  [191 215 235]]

 [[196 220 240]
  [196 220 240]
  [196 220 240]
  ...
  [191 215 235]
  [191 215 235]
  [191 215 235]]

 ...

 [[196 213 232]
  [194 211 230]
  [195 212 231]
  ...
  [  2  15  23]
  [  2  15  23]
  [  2  15  23]]

 [[195 212 231]
  [194 211 230]
  [194 211 230]
  ...
  [  2  15  23]
  [  2  15  23]
  [  2  15  23]]

 [[194 211 230]
  [193 210 229]
  [194 211 230]
  ...
  [  2  15  23]
  [  2  15  23]
  [  2  15  23]]]"
Train,glass,glass332,glass332.jpg,glass/glass332.jpg,1,"[[[209 218 231]
  [209 218 231]
  [209 218 231]
  ...
  [206 222 238]
  [206 222 238]
  [206 222 238]]

 [[209 218 231]
  [209 218 231]
  [209 218 231]
  ...
  [206 222 238]
  [206 222 238]
  [206 222 238]]

 [[209 218 231]
  [209 218 231]
  [209 218 231]
  ...
  [205 221 237]
  [205 221 237]
  [205 221 237]]

 ...

 [[215 219 230]
  [215 219 230]
  [215 219 230]
  ...
  [177 187 197]
  [177 187 197]
  [176 186 196]]

 [[215 219 230]
  [215 219 230]
  [215 219 230]
  ...
  [178 188 198]
  [177 187 197]
  [177 187 197]]

 [[215 219 230]
  [215 219 230]
  [215 219 230]
  ...
  [179 189 198]
  [178 188 198]
  [177 187 197]]]"
Train,glass,glass333,glass333.jpg,glass/glass333.jpg,1,"[[[241 228 226]
  [240 227 225]
  [239 226 224]
  ...
  [195 182 180]
  [195 182 180]
  [195 182 180]]

 [[240 227 225]
  [240 227 225]
  [239 226 224]
  ...
  [195 182 180]
  [195 182 180]
  [195 182 180]]

 [[240 227 225]
  [239 226 224]
  [238 225 223]
  ...
  [195 182 180]
  [195 182 180]
  [195 182 180]]

 ...

 [[100 105 106]
  [ 93  98  99]
  [ 88  93  94]
  ...
  [ 75  83  83]
  [ 78  86  86]
  [ 83  91  91]]

 [[ 92  97  98]
  [ 94  99 100]
  [ 92  97  98]
  ...
  [ 93 101 101]
  [ 83  91  91]
  [ 93 101 101]]

 [[ 99 104 105]
  [ 93  98  99]
  [ 91  96  97]
  ...
  [101 109 109]
  [ 92  99  99]
  [ 88  96  96]]]"
Train,glass,glass334,glass334.jpg,glass/glass334.jpg,1,"[[[ 37  67  47]
  [ 38  68  49]
  [ 38  66  47]
  ...
  [194 184 184]
  [193 183 183]
  [192 182 182]]

 [[ 44  74  55]
  [ 41  71  52]
  [ 37  65  47]
  ...
  [194 184 184]
  [193 183 183]
  [192 182 182]]

 [[ 52  80  61]
  [ 46  74  55]
  [ 39  67  48]
  ...
  [194 184 184]
  [193 183 183]
  [192 182 182]]

 ...

 [[239 226 224]
  [238 225 223]
  [237 224 222]
  ...
  [118 121 112]
  [103 115 103]
  [ 84 102  89]]

 [[239 226 224]
  [238 225 223]
  [237 224 222]
  ...
  [173 167 160]
  [130 131 121]
  [110 119 108]]

 [[239 226 224]
  [238 225 223]
  [237 224 222]
  ...
  [216 206 200]
  [182 180 172]
  [138 142 133]]]"
Train,glass,glass337,glass337.jpg,glass/glass337.jpg,1,"[[[161 186 212]
  [161 186 212]
  [161 186 212]
  ...
  [156 173 194]
  [156 173 194]
  [151 167 188]]

 [[161 186 212]
  [161 186 212]
  [161 186 212]
  ...
  [156 173 194]
  [156 173 194]
  [149 166 187]]

 [[161 186 212]
  [161 186 212]
  [161 186 212]
  ...
  [157 174 195]
  [156 173 194]
  [147 164 185]]

 ...

 [[159 181 206]
  [160 182 207]
  [160 182 207]
  ...
  [135 154 175]
  [135 154 175]
  [135 154 175]]

 [[158 180 205]
  [160 182 207]
  [161 183 208]
  ...
  [135 154 175]
  [135 154 175]
  [135 154 175]]

 [[158 180 205]
  [160 182 207]
  [161 183 208]
  ...
  [135 154 175]
  [135 154 175]
  [135 154 175]]]"
Train,glass,glass338,glass338.jpg,glass/glass338.jpg,1,"[[[180 192 204]
  [180 192 204]
  [180 192 204]
  ...
  [190 206 222]
  [190 206 222]
  [190 206 222]]

 [[180 192 204]
  [180 192 204]
  [180 192 204]
  ...
  [190 206 222]
  [190 206 222]
  [190 206 222]]

 [[180 192 204]
  [180 192 204]
  [180 192 204]
  ...
  [189 205 221]
  [189 205 221]
  [189 205 221]]

 ...

 [[185 194 204]
  [185 194 204]
  [185 194 204]
  ...
  [199 213 225]
  [199 213 225]
  [199 213 225]]

 [[185 194 204]
  [185 194 204]
  [185 194 204]
  ...
  [199 213 225]
  [199 213 225]
  [199 213 225]]

 [[185 194 204]
  [185 194 204]
  [185 194 204]
  ...
  [199 213 225]
  [199 213 225]
  [199 213 225]]]"
Train,glass,glass340,glass340.jpg,glass/glass340.jpg,1,"[[[241 226 223]
  [241 226 223]
  [241 226 223]
  ...
  [227 214 212]
  [227 214 212]
  [227 214 212]]

 [[241 226 223]
  [241 226 223]
  [241 226 223]
  ...
  [227 214 212]
  [227 214 212]
  [227 214 212]]

 [[241 226 223]
  [241 226 223]
  [241 226 223]
  ...
  [226 213 211]
  [226 213 211]
  [226 213 211]]

 ...

 [[236 219 216]
  [235 218 215]
  [234 217 214]
  ...
  [108 115 137]
  [113 120 138]
  [108 115 133]]

 [[236 219 216]
  [235 218 215]
  [234 217 214]
  ...
  [104 113 126]
  [100 107 127]
  [ 96 101 126]]

 [[236 219 216]
  [235 218 215]
  [234 217 214]
  ...
  [106 120 126]
  [ 99 109 128]
  [ 91  96 127]]]"
Train,glass,glass341,glass341.jpg,glass/glass341.jpg,1,"[[[230 217 215]
  [230 217 215]
  [230 217 215]
  ...
  [ 96  94  94]
  [116 114 114]
  [128 123 124]]

 [[230 217 215]
  [230 217 215]
  [230 217 215]
  ...
  [105 103 103]
  [127 125 125]
  [150 145 146]]

 [[230 217 215]
  [230 217 215]
  [230 217 215]
  ...
  [ 89  88  88]
  [137 135 135]
  [162 157 158]]

 ...

 [[221 208 206]
  [221 208 206]
  [220 207 205]
  ...
  [171 165 166]
  [170 164 165]
  [168 162 163]]

 [[220 208 205]
  [221 208 206]
  [220 207 205]
  ...
  [171 165 166]
  [170 164 165]
  [168 162 163]]

 [[221 208 205]
  [221 208 206]
  [220 207 205]
  ...
  [171 165 166]
  [170 164 165]
  [168 162 163]]]"
Train,glass,glass343,glass343.jpg,glass/glass343.jpg,1,"[[[235 223 219]
  [235 223 219]
  [235 223 219]
  ...
  [219 206 204]
  [220 207 205]
  [219 205 203]]

 [[235 223 219]
  [235 223 219]
  [235 223 219]
  ...
  [219 206 204]
  [219 206 204]
  [218 205 203]]

 [[235 223 219]
  [235 223 219]
  [235 223 219]
  ...
  [218 205 203]
  [219 206 204]
  [217 204 202]]

 ...

 [[230 215 213]
  [229 214 212]
  [228 213 211]
  ...
  [194 182 180]
  [194 182 180]
  [194 182 180]]

 [[230 215 213]
  [229 214 212]
  [228 213 211]
  ...
  [194 182 180]
  [194 182 180]
  [194 182 180]]

 [[230 215 213]
  [229 214 212]
  [228 213 211]
  ...
  [194 182 180]
  [194 182 180]
  [194 182 180]]]"
Train,glass,glass344,glass344.jpg,glass/glass344.jpg,1,"[[[231 236 245]
  [231 236 245]
  [231 236 245]
  ...
  [179 188 198]
  [178 187 197]
  [177 186 196]]

 [[231 236 245]
  [231 236 245]
  [231 236 245]
  ...
  [179 188 198]
  [178 187 197]
  [177 186 196]]

 [[230 235 244]
  [230 235 244]
  [230 235 244]
  ...
  [179 188 198]
  [178 187 197]
  [177 186 196]]

 ...

 [[219 221 231]
  [218 220 230]
  [217 219 229]
  ...
  [169 175 180]
  [168 174 179]
  [168 174 179]]

 [[219 221 231]
  [218 220 230]
  [217 219 229]
  ...
  [171 177 182]
  [170 176 181]
  [169 175 180]]

 [[219 221 231]
  [218 220 230]
  [217 219 229]
  ...
  [172 178 183]
  [171 177 182]
  [170 176 181]]]"
Train,glass,glass346,glass346.jpg,glass/glass346.jpg,1,"[[[233 220 218]
  [232 219 217]
  [231 218 216]
  ...
  [214 200 201]
  [213 199 200]
  [211 197 198]]

 [[232 219 217]
  [232 219 217]
  [231 218 216]
  ...
  [214 200 201]
  [213 199 200]
  [211 197 198]]

 [[232 219 217]
  [231 218 216]
  [230 217 215]
  ...
  [213 199 200]
  [213 199 200]
  [212 198 199]]

 ...

 [[219 206 204]
  [218 205 203]
  [217 204 202]
  ...
  [108 113 112]
  [109 114 113]
  [101 106 105]]

 [[219 206 204]
  [218 205 203]
  [217 204 202]
  ...
  [100 105 104]
  [108 113 112]
  [105 110 109]]

 [[219 206 204]
  [218 205 203]
  [217 204 202]
  ...
  [ 94 100  98]
  [105 110 109]
  [107 112 112]]]"
Train,glass,glass347,glass347.jpg,glass/glass347.jpg,1,"[[[176 188 200]
  [176 188 200]
  [176 188 200]
  ...
  [175 186 190]
  [174 185 189]
  [173 184 188]]

 [[176 188 200]
  [176 188 200]
  [176 188 200]
  ...
  [174 185 189]
  [173 184 188]
  [173 184 188]]

 [[176 188 200]
  [176 188 200]
  [176 188 200]
  ...
  [173 184 188]
  [173 184 188]
  [172 183 187]]

 ...

 [[105 117 127]
  [102 114 124]
  [129 141 151]
  ...
  [128 139 152]
  [128 139 152]
  [128 139 152]]

 [[106 118 128]
  [104 116 126]
  [113 125 135]
  ...
  [132 144 156]
  [132 144 156]
  [132 144 156]]

 [[106 118 128]
  [103 115 125]
  [107 119 129]
  ...
  [133 145 157]
  [133 145 157]
  [133 145 157]]]"
Train,glass,glass348,glass348.jpg,glass/glass348.jpg,1,"[[[230 217 215]
  [229 216 214]
  [228 215 213]
  ...
  [196 184 184]
  [195 183 183]
  [194 182 182]]

 [[230 217 215]
  [229 216 214]
  [228 215 213]
  ...
  [196 184 184]
  [195 183 183]
  [194 182 182]]

 [[230 217 215]
  [229 216 214]
  [228 215 213]
  ...
  [196 184 184]
  [195 183 183]
  [194 182 182]]

 ...

 [[221 209 209]
  [221 209 209]
  [221 209 209]
  ...
  [184 175 172]
  [183 174 171]
  [181 172 169]]

 [[221 209 209]
  [221 209 209]
  [221 209 209]
  ...
  [184 175 172]
  [182 173 170]
  [181 172 169]]

 [[221 209 209]
  [221 209 209]
  [221 209 209]
  ...
  [183 174 171]
  [182 173 170]
  [180 171 168]]]"
Train,glass,glass349,glass349.jpg,glass/glass349.jpg,1,"[[[194 205 219]
  [193 204 218]
  [192 203 217]
  ...
  [149 158 171]
  [146 155 168]
  [144 153 166]]

 [[194 205 219]
  [193 204 218]
  [192 203 217]
  ...
  [149 158 171]
  [146 155 168]
  [144 153 166]]

 [[194 205 219]
  [193 204 218]
  [192 203 217]
  ...
  [149 158 171]
  [146 155 168]
  [144 153 166]]

 ...

 [[197 211 229]
  [198 212 230]
  [196 210 228]
  ...
  [117 136 152]
  [121 139 156]
  [122 140 157]]

 [[198 212 230]
  [199 213 231]
  [198 212 230]
  ...
  [117 135 152]
  [119 137 154]
  [119 137 154]]

 [[200 214 232]
  [201 215 233]
  [199 213 231]
  ...
  [115 133 150]
  [117 135 152]
  [117 135 152]]]"
Train,glass,glass352,glass352.jpg,glass/glass352.jpg,1,"[[[195 204 217]
  [196 205 218]
  [197 206 219]
  ...
  [204 209 218]
  [204 209 218]
  [204 209 218]]

 [[195 204 217]
  [196 205 218]
  [197 206 219]
  ...
  [204 209 218]
  [204 209 218]
  [204 209 218]]

 [[195 204 217]
  [196 205 218]
  [197 206 219]
  ...
  [204 209 218]
  [204 209 218]
  [204 209 218]]

 ...

 [[190 199 212]
  [189 198 211]
  [189 197 211]
  ...
  [104 116 128]
  [103 115 127]
  [102 114 126]]

 [[189 198 211]
  [189 198 211]
  [188 197 210]
  ...
  [103 115 127]
  [102 114 126]
  [102 114 125]]

 [[189 198 211]
  [188 197 210]
  [187 196 209]
  ...
  [103 115 127]
  [102 114 126]
  [101 113 125]]]"
Train,glass,glass353,glass353.jpg,glass/glass353.jpg,1,"[[[178 206 230]
  [177 205 229]
  [176 204 228]
  ...
  [163 190 216]
  [164 191 217]
  [165 192 218]]

 [[177 205 229]
  [177 205 229]
  [176 204 228]
  ...
  [163 190 216]
  [164 191 217]
  [165 192 218]]

 [[177 205 229]
  [176 204 228]
  [175 203 227]
  ...
  [163 190 216]
  [164 191 217]
  [165 192 218]]

 ...

 [[164 189 209]
  [164 189 209]
  [164 189 209]
  ...
  [117 142 162]
  [116 141 161]
  [114 139 159]]

 [[164 189 209]
  [164 189 209]
  [164 189 209]
  ...
  [117 142 162]
  [115 140 160]
  [114 139 159]]

 [[164 189 209]
  [164 189 209]
  [164 189 209]
  ...
  [116 141 161]
  [115 140 160]
  [113 138 158]]]"
Train,glass,glass355,glass355.jpg,glass/glass355.jpg,1,"[[[237 224 222]
  [237 224 222]
  [237 224 222]
  ...
  [ 28  38  53]
  [ 26  37  51]
  [ 37  48  61]]

 [[237 224 222]
  [237 224 222]
  [237 224 222]
  ...
  [ 34  45  59]
  [ 39  50  64]
  [ 43  55  67]]

 [[236 223 221]
  [236 223 221]
  [236 223 221]
  ...
  [ 42  53  68]
  [ 47  58  72]
  [ 45  57  69]]

 ...

 [[230 215 213]
  [230 215 213]
  [230 215 213]
  ...
  [180 168 168]
  [179 167 167]
  [178 166 166]]

 [[230 215 213]
  [230 215 213]
  [230 215 213]
  ...
  [180 168 168]
  [179 167 167]
  [178 166 166]]

 [[230 215 213]
  [230 215 213]
  [230 215 213]
  ...
  [180 168 168]
  [179 167 167]
  [178 166 166]]]"
Train,glass,glass356,glass356.jpg,glass/glass356.jpg,1,"[[[197 209 221]
  [197 209 221]
  [197 209 221]
  ...
  [194 203 212]
  [194 203 212]
  [194 203 212]]

 [[197 209 221]
  [197 209 221]
  [197 209 221]
  ...
  [194 203 212]
  [194 203 212]
  [194 203 212]]

 [[197 209 221]
  [197 209 221]
  [197 209 221]
  ...
  [194 203 212]
  [194 203 212]
  [194 203 212]]

 ...

 [[190 200 210]
  [190 200 210]
  [190 200 210]
  ...
  [147 157 167]
  [147 157 167]
  [145 155 165]]

 [[190 200 210]
  [190 200 210]
  [190 200 210]
  ...
  [150 160 170]
  [150 160 170]
  [147 157 167]]

 [[190 200 210]
  [190 200 210]
  [190 200 210]
  ...
  [151 161 172]
  [151 161 172]
  [149 159 169]]]"
Train,glass,glass357,glass357.jpg,glass/glass357.jpg,1,"[[[158 161 135]
  [164 167 141]
  [173 176 150]
  ...
  [224 210 212]
  [224 210 212]
  [224 210 212]]

 [[159 162 136]
  [163 166 140]
  [170 173 147]
  ...
  [224 210 212]
  [224 210 212]
  [224 210 212]]

 [[163 166 140]
  [162 166 140]
  [170 174 147]
  ...
  [223 209 211]
  [223 209 211]
  [223 209 211]]

 ...

 [[255 240 241]
  [255 239 240]
  [254 238 239]
  ...
  [205 193 183]
  [200 188 178]
  [196 184 174]]

 [[255 240 241]
  [255 240 241]
  [255 239 240]
  ...
  [219 207 197]
  [215 203 193]
  [213 201 191]]

 [[255 241 242]
  [255 240 241]
  [255 239 240]
  ...
  [223 211 201]
  [222 210 200]
  [222 210 200]]]"
Train,glass,glass358,glass358.jpg,glass/glass358.jpg,1,"[[[245 232 230]
  [245 232 230]
  [245 232 230]
  ...
  [251 238 236]
  [252 239 237]
  [253 240 238]]

 [[245 232 230]
  [245 232 230]
  [245 232 230]
  ...
  [251 238 236]
  [252 239 237]
  [252 239 237]]

 [[245 232 230]
  [245 232 230]
  [245 232 230]
  ...
  [250 237 235]
  [251 238 236]
  [252 239 237]]

 ...

 [[241 226 223]
  [240 225 222]
  [239 224 221]
  ...
  [218 205 203]
  [219 206 204]
  [220 207 205]]

 [[241 226 223]
  [241 226 223]
  [240 225 222]
  ...
  [219 206 204]
  [220 207 205]
  [220 207 205]]

 [[242 227 224]
  [241 226 223]
  [240 225 222]
  ...
  [219 206 204]
  [220 207 205]
  [221 208 206]]]"
Train,glass,glass359,glass359.jpg,glass/glass359.jpg,1,"[[[211 223 235]
  [210 222 234]
  [209 221 233]
  ...
  [190 201 209]
  [190 201 209]
  [190 201 209]]

 [[211 223 235]
  [210 222 234]
  [209 221 233]
  ...
  [190 201 209]
  [190 201 209]
  [190 201 209]]

 [[211 223 235]
  [210 222 234]
  [209 221 233]
  ...
  [190 201 209]
  [190 201 209]
  [190 201 209]]

 ...

 [[184 196 206]
  [184 196 206]
  [185 197 207]
  ...
  [196 207 210]
  [197 209 211]
  [198 209 212]]

 [[184 196 206]
  [184 196 206]
  [185 197 207]
  ...
  [195 207 209]
  [195 207 209]
  [195 207 209]]

 [[184 196 206]
  [184 196 206]
  [185 197 207]
  ...
  [194 206 208]
  [194 206 208]
  [194 206 208]]]"
Train,glass,glass36,glass36.jpg,glass/glass36.jpg,1,"[[[244 229 226]
  [244 229 226]
  [244 229 226]
  ...
  [210 196 197]
  [210 196 197]
  [210 196 197]]

 [[244 229 226]
  [244 229 226]
  [244 229 226]
  ...
  [210 196 197]
  [210 196 197]
  [210 196 197]]

 [[243 228 225]
  [243 228 225]
  [243 228 225]
  ...
  [210 196 197]
  [210 196 197]
  [210 196 197]]

 ...

 [[239 226 224]
  [238 225 223]
  [237 224 222]
  ...
  [174 168 169]
  [176 170 171]
  [177 171 172]]

 [[239 226 224]
  [239 226 224]
  [238 225 223]
  ...
  [173 167 168]
  [175 169 170]
  [176 170 171]]

 [[240 227 225]
  [239 226 224]
  [238 225 223]
  ...
  [173 167 168]
  [174 168 169]
  [176 170 171]]]"
